Date,Comment_thread_id,Tag,comments
7/2/2015 2:16,55949f16b30d84c9b8000e65,S,"Hi!\n\nMy name is Andres and am from Spain, though nowadays I am living and working as a Spanish as a Foreign Language in Japan. I am taking this course because more and more I am realizing the importance of the data in everything, in my case in the learning process, nonetheless I am far away from my comfort zone so my knowledge to this field almost equals zero. It will be a double challenge: learning about statistics and the language barrier. Despite of this, I am looking forwar to learning and later applying all this into my job."
7/2/2015 4:18,55949f16b30d84c9b8000e65,S,Hi\nMy name is Bhupesh doing from B.Tech and specializing in the field of Biotechnology fr0m NIT Jalandhar. I am really excited to start this course since Bigdata is everywhere and it would help me in getting better job.
7/2/2015 8:02,55949f16b30d84c9b8000e65,S,"Hi,\nI am Sandy, I am working as a data analist at a high school of arts in Belgium.\nI am familiar with datawarehousing, but not with big data. That's why I am following this course.\nKind regards.\n"
7/2/2015 9:19,55949f16b30d84c9b8000e65,P,"Welcome to the class! I'm glad to have you here!\n\nAndres -- if anything is ever unclear due to language barrier issues, please feel free to ask the forums for clarification (including in Spanish -- hablo un poco y puedo tentar ayudar)\nRyan"
7/2/2015 10:12,55949f16b30d84c9b8000e65,S,"Hi !\nI'm Coraline, from Lyon in France. I'm looking forward to begin the Big Dat courses. I'm a student in an engineering school in telecommunications & I hope to learn much about the Big Data."
7/2/2015 21:39,55949f16b30d84c9b8000e65,T,"Hola soy Colombiano tambien de Bogota me llamo Yimmi Alexander Moreno, he trabajado con Netezza y Hadoop un poco de tiempo, pero el fuerte mio es el Data Analitycs, he trabajado en mineria de datos, conozco ampliamente el mercado de BI, he trabajado con varias herramientas del mercado como Cognos, Spago, Pentaho, QlikView."
7/4/2015 3:46,55949f16b30d84c9b8000e65,S,"Hi I am Bharat, working in BIDW in BNFS domain, recently working for American Express in Salt Lake City UT. I am really excited to go into big data, and want to soon work on a startup  using big data as one of its part of core DNA. This course will widen my horizons."
7/2/2015 2:31,5594a29ab30d847d27000def,C,"If you are trying to compute p(m) (using Excel or whatever) be aware that m = 0.2A + 0.3B + 0.4C until 5:51, but later than that 0.4 ""magically"" turns into 0.5. Using 0.4 p(m) = 0.71, so if you get this value try again using 0.5 instead and see what happens."
7/2/2015 9:20,5594a29ab30d847d27000def,C,Eep! I'll see how quickly we can get that fixed. Sorry for the inconvenience!\nRyan
7/2/2015 14:49,5594a29ab30d847d27000def,C,"Hi Maztixer,\n\nWe apologize for the inconvenience. This error has now been corrected. Thank you for reporting it to us.\n\nJose D."
7/2/2015 20:00,5594a29ab30d847d27000def,C,"Wait, wait.  It's not fixed: now the video shows `m = 0.2A + 0.3B + 0.4C` throughout but this doesn't work correctly with the examples!  If that's the equation, then when A, B, and C are all 1 (as shortly after 5:51) or all -1 (the next example after that), then m is not 1 as reported, but 0.9 (which of course also would affect the value for P(M))."
7/2/2015 20:03,5594a29ab30d847d27000def,C,"I think it really needs to be ""... + 0.5C"" throughout.  Note that in the portions later on (6:45 and after) that's what it (still?) is."
7/3/2015 15:23,5594a29ab30d847d27000def,C,"blahedo, you are completely correct. It should be 0.5C.\nWe will get this fixed. I'm sorry for the inconvenience."
7/2/2015 2:33,5594a308b30d845692000dce,S,"Hello,\n\nMy name is Mike and I work for a edtech software company.\nI'm participating in this course to increase my understanding of data analytics and how they relate to education."
7/2/2015 9:21,5594a308b30d845692000dce,P,Welcome to the class! I'm glad to have you here!\n
7/2/2015 2:57,5594a89fa9a36eea62000e21,T,Hola soy de Perú y estoy aqui para aprehender de ustedes y poder afianzar mis conocimientos en la manipulacion de grandes volumenes de datos.\n\nSaludos estimados amigos.
7/2/2015 9:21,5594a89fa9a36eea62000e21,T,Bienvenidos al curso!
7/2/2015 21:38,5594a89fa9a36eea62000e21,T,"Hola soy Colombiano tambien de Bogota me llamo Yimmi Alexander Moreno, he trabajado con Netezza y Hadoop un poco de tiempo, pero el fuerte mio es el Data Analitycs, he trabajado en mineria de datos, conozco ampliamente el mercado de BI, he trabajado con varias herramientas del mercado como Cognos, Spago, Pentaho, QlikView."
7/2/2015 21:39,5594a89fa9a36eea62000e21,T,trabaje con Unique durante 8 años.
7/2/2015 3:00,5594a968b30d84ae21000d4c,S,"My name is Peter Wolcott and I am a faculty member at the University of Nebraska at Omaha.  I'm up to my ears in higher education, but want to get a sense of what is happening in applying big data techniques to education."
7/2/2015 9:21,5594a968b30d84ae21000d4c,P,Welcome to the class! I'm glad to have you here!\n
7/2/2015 3:27,5594af9fa9a36e5e21000e20,S,"Hi,I am Elayna lee from China.I am taking this course for I desire to improve my teaching in this big data world."
7/2/2015 9:21,5594af9fa9a36e5e21000e20,P,Welcome to the class! I'm glad to have you here!\n
7/2/2015 3:33,5594b0efa9a36ecf41000e16,S,"I am a professor at Wake Forest University, and I wish to learn more about data mining."
7/2/2015 9:21,5594b0efa9a36ecf41000e16,P,Welcome to the class! I'm glad to have you here!\n
7/2/2015 4:01,5594b7a8b30d849956000dbc,BQ,"Hi,\nWhere on the homepage can I find the file to be downloaded for the rapid miner activity?"
7/2/2015 9:22,5594b7a8b30d849956000dbc,B,It's now posted. Sorry for the inconvenience.
7/2/2015 9:29,5594b7a8b30d849956000dbc,S,"Thanks Ryan!\nSorry ...I haven't yet introduced myself\nI am Kadambari, may be the odd one out in this group ...I am a surgeon working in a medical scholl in southern India and very interested in Medical Education. I am studying a Master's course (by distance learning) in Health Profession Education - Assessment and Accreditation conducted jointly by FAIMER, Philadelphia and Keele University UK. I am currently beginning my dissertation for the course and felt I would benefit from this course on Big Data in Education. Looking forward to interacting with all of you.. :)\n"
7/3/2015 15:25,5594b7a8b30d849956000dbc,P,Nice to meet you! Good luck with your studies!
7/2/2015 4:47,5594c243a9a36e88ff000dab,S,Located in New York and I work for learning science company. I am interested in learning more about applying data analytics to data points on learning characteristics.
7/2/2015 9:22,5594c243a9a36e88ff000dab,P,Hi Ryan. Welcome to the course!
7/2/2015 5:43,5594cf98a9a36e4e4e000ddc,T,"Has any MOOC provider opened up their data for research purposes, or for a course like this one? I came across a paper which [analysed submissions][1] to programming assignments on the Coursera ML course, but the dataset was not published. \n\n\n\n  [1]: http://web.stanford.edu/~cpiech/bio/papers/scalableHomeworkSearch.pdf"
7/2/2015 6:40,5594cf98a9a36e4e4e000ddc,T,I think it is more likely that questionnaires provided by universities are the base. I doubt Coursera has ever shared anything with the public or with instructors.
7/2/2015 11:34,5594cf98a9a36e4e4e000ddc,T,Check out the Pittsburgh Science of Learning Center DataShop.\nI think their data sets are still bigger than any MOOC provider's public data sets.
7/2/2015 15:04,5594cf98a9a36e4e4e000ddc,T,Both **Harvard** and **MIT** have released de-identified datasets from their earlier edX MOOCS\n\nhttp://blogs.edweek.org/edweek/edtechresearcher/2014/05/mitx_and_harvardx_release_de-identified_dataset_from_first_year_of_moocs.html\n\nhttp://newsoffice.mit.edu/2014/mit-and-harvard-release-de-identified-learning-data-open-online-courses\n\n**Datasets**\n\nhttp://harvardx.harvard.edu/dataset\n\nhttps://dataverse.harvard.edu/dataverse/mxhx\n\nEnjoy the analysis if you decide to work with this data\n\n
7/2/2015 21:44,5594cf98a9a36e4e4e000ddc,T,"It is interesting because it seems they have access to all the data. I haven't read the condition universities have joining edx, I know little more about coursera and I believe very few information are passed over.\n"
7/3/2015 14:02,5594cf98a9a36e4e4e000ddc,P,Thank you for the information concerning data sets that are available to us.
7/2/2015 6:09,5594d58cb30d84ede7000361,S,Hi everyone. I am Ritul from India. Really looking forward to learning about Bigdata. Its everywhere and as the name suggests its pretty Big as well.
7/2/2015 9:23,5594d58cb30d84ede7000361,P,Welcome to the class! I'm glad to have you here!\n
7/2/2015 6:57,5594e0e2a9a36e1b22000e0c,T,"I am very motivated in learning about 'big data'.  It is a term that is used across all industries. Launched a management consultancy, here in the UAE with focus on new school development. Working inside an educational organization over the past three years, I feel there is a lack of understanding how to identify and use the information compiled for learning, operations and development. I look forward to learning a method(s) that I can apply and execute in my business practice."
7/2/2015 9:23,5594e0e2a9a36e1b22000e0c,P,Welcome to the class! I'm glad to have you here!\n
7/2/2015 8:50,5594fb40b30d84e33a0002e7,S,"I am tesfay from Ethiopia, I wanted to participate in this course because I am eager and working to be an educational technology innovator and user."
7/2/2015 9:23,5594fb40b30d84e33a0002e7,P,Welcome to the class! I'm glad to have you here!\n
7/2/2015 9:02,5594fe0bb30d847700000de0,S,"Hi,\n\nGreetings! Well I'm from Hyderabad, Deccan(India), working as a Software Developer in a well know MNC. Taking this course of Big Data for a career enhancement and professional growth.\n\n\nThanks for the afford making this live, I appreciate the contribution from the Whole team of EdX."
7/2/2015 9:23,5594fe0bb30d847700000de0,P,Welcome to the class! I'm glad to have you here!\n
7/2/2015 9:04,5594fe95b30d8463fc000f3d,S,"Hi,\n\nI'm a statistician moving into the data science field and I am very interested in how one can use analytical techniques in different industries. It should be a great balance of new things and refreshing old things.\n"
7/2/2015 9:23,5594fe95b30d8463fc000f3d,P,Welcome to the class! I'm glad to have you here!\n
7/2/2015 9:26,559503baa9a36edf34000e2e,BQ,"Dear Course Leader,\n\nI am using an iMac OS X in this course.\n\nI just went up the RapidMiner Site which recommended me to install RapadMiner Studio for Mac (version 6.4.0).  I successfully installed it on my Mac already.\n\nAs the course suggested learners to install RapidMiner 5.3 (which presumably is for MS Windows) and reasoned that assignments were written with version 5.3, would it be an issue if I used RapidMiner Studio for Mac (version 6.4.0) in this course?"
7/2/2015 9:33,559503baa9a36edf34000e2e,BQ,"As a follow on, I did the same and the trial licence changes to a standard licence after 14 days. Does anyone have any experience on how much the standard licence costs as the related forums show that the later versions of rapidminer studio are not free?\n\nThanks,\n\nKeith"
7/2/2015 14:16,559503baa9a36edf34000e2e,B,"Keith,\n\nIt appears to me that you are also using RapidMiner Studio for Mac OS X (version 6.4.0) in this learning venture.\n\nDo you know how to install ""WEKA Expansion Pack"" in RapidMiner Studio for Mac?  The instructions set out in the course materials appeared to be intended for Windows instead."
7/3/2015 0:57,559503baa9a36edf34000e2e,B,"Hi. I can't guarantee that you will get all of the same answers with 6.4 as you would get with 5.3; therefore, unless you want the assignments to be a frustrating experience you should probably go with 5.3.\n\n(If you're thinking ""how annoying!"" -- think about the difficulties we'd have if the correct answer on the assignment suddenly changed the 3rd day the assignment was out to students. The challenges of working with commercial tools!)"
7/4/2015 5:12,559503baa9a36edf34000e2e,B,"Dear Ryan,\n\nI am very much into your advice.\n\nAs part of my job, I have been travelling around together with my Macbook so that I opt to install RapidMiner Studio (v. 6.4.0) for Mac as advised by RapidMiner.\n\nI understand there would be differences (not substantial I suppose) from the course materials which focus on RapidMiner (v. 5.3) for Windows.  I encountered the first challenge when I tried to install the extension ""WEKA"".  Luckily the RapidMiner community is pretty supportive and I managed to get through after consulting the community.\n\nCopying buddy Keith, Ryan rightly pointed out that one way to achieve in this course is we wouldn't fail until we give up. . ."
